ÅR,Måned,Dato,Måler,Parti,Oppslutning
2015,Jun,2015-06-04,Norstat,KrF,5.6
2015,Jun,2015-06-05,Kantar TNS,KrF,5.1
2015,Jun,2015-06-06,Norfakta,KrF,5.4
2015,Jun,2015-06-11,Respons,KrF,5.3
2015,Jun,2015-06-12,Norstat,KrF,5.2
2015,Jun,2015-06-17,Opinion,KrF,5.6
2015,Jun,2015-06-22,Ipsos,KrF,5.6
2015,Jun,2015-06-27,Sentio,KrF,5.3
2015,Jun,2015-06-02,Sentio,NKP,1.5
2015,Jun,2015-06-04,Norstat,NKP,1.6
2015,Jun,2015-06-05,Kantar TNS,NKP,1.4
2015,Jun,2015-06-06,Norfakta,NKP,1.4
2015,Jun,2015-06-11,Respons,NKP,1.2
2015,Jun,2015-06-12,Norstat,NKP,1.1
2015,Jun,2015-06-17,Opinion,NKP,1.0
2015,Jun,2015-06-22,Ipsos,NKP,2.2
2015,Jun,2015-06-27,Sentio,NKP,1.8
2015,Jun,2015-06-02,Sentio,SF,4.3
2015,Jun,2015-06-04,Norstat,SF,2.1
2015,Jun,2015-06-05,Kantar TNS,SF,4.2
2015,Jun,2015-06-06,Norfakta,SF,3.4
2015,Jun,2015-06-11,Respons,SF,3.6
2015,Jun,2015-06-12,Norstat,SF,3.5
2015,Jun,2015-06-17,Opinion,SF,3.3
2015,Jun,2015-06-22,Ipsos,SF,4.0
2015,Jun,2015-06-27,Sentio,SF,2.8
2015,Jun,2015-06-02,Sentio,Sp,5.5
2015,Jun,2015-06-04,Norstat,Sp,5.7
2015,Jun,2015-06-05,Kantar TNS,Sp,5.7
2015,Jun,2015-06-06,Norfakta,Sp,6.5
2015,Jun,2015-06-11,Respons,Sp,5.7
2015,Jun,2015-06-12,Norstat,Sp,5.1
2015,Jun,2015-06-17,Opinion,Sp,5.2
2015,Jun,2015-06-22,Ipsos,Sp,5.9
2015,Jun,2015-06-27,Sentio,Sp,5.7
2015,Jun,2015-06-02,Sentio,Unnamed: 12,3.9
2015,Jun,2015-06-04,Norstat,Unnamed: 12,4.0
2015,Jun,2015-06-05,Kantar TNS,Unnamed: 12,4.1
2015,Jun,2015-06-06,Norfakta,Unnamed: 12,4.0
2015,Jun,2015-06-11,Respons,Unnamed: 12,4.8
2015,Jun,2015-06-12,Norstat,Unnamed: 12,4.3
2015,Jun,2015-06-17,Opinion,Unnamed: 12,6.5
2015,Jun,2015-06-22,Ipsos,Unnamed: 12,4.5
2015,Jun,2015-06-27,Sentio,Unnamed: 12,3.9
2015,Jun,2015-06-02,Sentio,Unnamed: 6,11.3
2015,Jun,2015-06-04,Norstat,Unnamed: 6,11.7
2015,Jun,2015-06-05,Kantar TNS,Unnamed: 6,11.7
2015,Jun,2015-06-06,Norfakta,Unnamed: 6,10.9
2015,Jun,2015-06-11,Respons,Unnamed: 6,12.9
2015,Jun,2015-06-12,Norstat,Unnamed: 6,12.1
2015,Jun,2015-06-17,Opinion,Unnamed: 6,9.6
2015,Jun,2015-06-22,Ipsos,Unnamed: 6,14.3
2015,Jun,2015-06-27,Sentio,Unnamed: 6,16.4
2015,Jun,2015-06-02,Sentio,V,4.0
2015,Jun,2015-06-04,Norstat,V,4.7
2015,Jun,2015-06-05,Kantar TNS,V,5.3
2015,Jun,2015-06-06,Norfakta,V,4.7
2015,Jun,2015-06-11,Respons,V,5.3
2015,Jun,2015-06-12,Norstat,V,4.5
2015,Jun,2015-06-17,Opinion,V,3.8
2015,Jun,2015-06-22,Ipsos,V,4.0
2015,Jun,2015-06-27,Sentio,V,3.9
2015,Mai,2015-05-01,Sentio,Ap,37.4
2015,Mai,2015-05-04,Kantar TNS,Ap,35.0
2015,Mai,2015-05-06,Norstat,Ap,42.5
2015,Mai,2015-05-07,Respons,Ap,36.8
2015,Mai,2015-05-09,Norfakta,Ap,37.6
2015,Mai,2015-05-14,Opinion,Ap,38.6
2015,Mai,2015-05-26,Ipsos,Ap,38.6
2015,Mai,2015-05-26,Norstat,Ap,37.5
2015,Mai,2015-05-01,Sentio,H,26.1
2015,Mai,2015-05-04,Kantar TNS,H,26.5
2015,Mai,2015-05-06,Norstat,H,22.8
2015,Mai,2015-05-07,Respons,H,24.2
2015,Mai,2015-05-09,Norfakta,H,22.8
2015,Mai,2015-05-14,Opinion,H,24.2
2015,Mai,2015-05-26,Ipsos,H,23.2
2015,Mai,2015-05-26,Norstat,H,22.0
2015,Mai,2015-05-01,Sentio,KrF,5.6
2015,Mai,2015-05-04,Kantar TNS,KrF,5.2
2015,Mai,2015-05-06,Norstat,KrF,4.6
2015,Mai,2015-05-07,Respons,KrF,5.3
2015,Mai,2015-05-09,Norfakta,KrF,5.6
2015,Mai,2015-05-14,Opinion,KrF,4.7
2015,Mai,2015-05-26,Ipsos,KrF,4.9
2015,Mai,2015-05-26,Norstat,KrF,5.8
2015,Mai,2015-05-01,Sentio,NKP,1.2
2015,Mai,2015-05-04,Kantar TNS,NKP,1.7
2015,Mai,2015-05-06,Norstat,NKP,1.2
2015,Mai,2015-05-07,Respons,NKP,1.3
2015,Mai,2015-05-09,Norfakta,NKP,1.7
2015,Mai,2015-05-14,Opinion,NKP,2.0
2015,Mai,2015-05-26,Ipsos,NKP,1.6
2015,Mai,2015-05-26,Norstat,NKP,1.4
2015,Mai,2015-05-01,Sentio,SF,3.7
2015,Mai,2015-05-04,Kantar TNS,SF,4.7
2015,Mai,2015-05-06,Norstat,SF,3.3
2015,Mai,2015-05-07,Respons,SF,3.8
2015,Mai,2015-05-09,Norfakta,SF,3.1
2015,Mai,2015-05-14,Opinion,SF,3.1
2015,Mai,2015-05-26,Ipsos,SF,3.2
2015,Mai,2015-05-26,Norstat,SF,3.8
2015,Mai,2015-05-01,Sentio,Sp,5.0
2015,Mai,2015-05-04,Kantar TNS,Sp,6.5
2015,Mai,2015-05-06,Norstat,Sp,5.4
2015,Mai,2015-05-07,Respons,Sp,5.2
2015,Mai,2015-05-09,Norfakta,Sp,5.3
2015,Mai,2015-05-14,Opinion,Sp,6.0
2015,Mai,2015-05-26,Ipsos,Sp,6.2
2015,Mai,2015-05-26,Norstat,Sp,6.4
2015,Mai,2015-05-01,Sentio,Unnamed: 12,3.0
2015,Mai,2015-05-04,Kantar TNS,Unnamed: 12,3.3
2015,Mai,2015-05-06,Norstat,Unnamed: 12,4.0
2015,Mai,2015-05-07,Respons,Unnamed: 12,3.7
2015,Mai,2015-05-09,Norfakta,Unnamed: 12,3.6
2015,Mai,2015-05-14,Opinion,Unnamed: 12,5.0
2015,Mai,2015-05-26,Ipsos,Unnamed: 12,4.9
2015,Mai,2015-05-26,Norstat,Unnamed: 12,5.5
2015,Mai,2015-05-01,Sentio,Unnamed: 6,11.3
2015,Mai,2015-05-04,Kantar TNS,Unnamed: 6,11.1
2015,Mai,2015-05-06,Norstat,Unnamed: 6,10.6
2015,Mai,2015-05-07,Respons,Unnamed: 6,13.3
2015,Mai,2015-05-09,Norfakta,Unnamed: 6,12.5
2015,Mai,2015-05-14,Opinion,Unnamed: 6,12.2
2015,Mai,2015-05-26,Ipsos,Unnamed: 6,12.8
2015,Mai,2015-05-26,Norstat,Unnamed: 6,12.1
2015,Mai,2015-05-01,Sentio,V,4.9
2015,Mai,2015-05-04,Kantar TNS,V,5.1
2015,Mai,2015-05-06,Norstat,V,4.5
2015,Mai,2015-05-07,Respons,V,5.6
2015,Mai,2015-05-09,Norfakta,V,5.2
2015,Mai,2015-05-14,Opinion,V,3.6
2015,Mai,2015-05-26,Ipsos,V,3.6
2015,Mai,2015-05-26,Norstat,V,3.9
2015,Mar,2015-03-02,Kantar TNS,Ap,38.8
2015,Mar,2015-03-02,Ipsos,Ap,41.3
2015,Mar,2015-03-05,Norstat,Ap,41.6
2015,Mar,2015-03-07,Norfakta,Ap,41.6
2015,Mar,2015-03-12,Norstat,Ap,40.5
2015,Mar,2015-03-12,Respons,Ap,42.1
2015,Mar,2015-03-18,Opinion,Ap,43.4
2015,Mar,2015-03-26,Sentio,Ap,42.5
2015,Mar,2015-03-30,Ipsos,Ap,41.1
2015,Mar,2015-03-02,Kantar TNS,H,25.0
2015,Mar,2015-03-02,Ipsos,H,21.5
2015,Mar,2015-03-05,Norstat,H,21.0
2015,Mar,2015-03-07,Norfakta,H,23.4
2015,Mar,2015-03-12,Norstat,H,21.9
2015,Mar,2015-03-12,Respons,H,21.3
2015,Mar,2015-03-18,Opinion,H,23.5
2015,Mar,2015-03-26,Sentio,H,23.6
2015,Mar,2015-03-30,Ipsos,H,23.5
2015,Mar,2015-03-02,Kantar TNS,KrF,5.0
2015,Mar,2015-03-02,Ipsos,KrF,5.6
2015,Mar,2015-03-05,Norstat,KrF,6.4
2015,Mar,2015-03-07,Norfakta,KrF,4.4
2015,Mar,2015-03-12,Norstat,KrF,4.5
2015,Mar,2015-03-12,Respons,KrF,6.3
2015,Mar,2015-03-18,Opinion,KrF,5.9
2015,Mar,2015-03-26,Sentio,KrF,6.6
2015,Mar,2015-03-30,Ipsos,KrF,4.6
2015,Mar,2015-03-02,Kantar TNS,NKP,2.0
2015,Mar,2015-03-02,Ipsos,NKP,2.7
2015,Mar,2015-03-05,Norstat,NKP,1.1
2015,Mar,2015-03-07,Norfakta,NKP,1.0
2015,Mar,2015-03-12,Norstat,NKP,0.9
2015,Mar,2015-03-12,Respons,NKP,1.1
2015,Mar,2015-03-18,Opinion,NKP,1.6
2015,Mar,2015-03-26,Sentio,NKP,1.2
2015,Mar,2015-03-30,Ipsos,NKP,2.2
2015,Mar,2015-03-02,Kantar TNS,SF,4.8
2015,Mar,2015-03-02,Ipsos,SF,3.7
2015,Mar,2015-03-05,Norstat,SF,4.1
2015,Mar,2015-03-07,Norfakta,SF,3.8
2015,Mar,2015-03-12,Norstat,SF,3.8
2015,Mar,2015-03-12,Respons,SF,3.0
2015,Mar,2015-03-18,Opinion,SF,2.6
2015,Mar,2015-03-26,Sentio,SF,3.3
2015,Mar,2015-03-30,Ipsos,SF,3.7
2015,Mar,2015-03-02,Kantar TNS,Sp,5.8
2015,Mar,2015-03-02,Ipsos,Sp,5.5
2015,Mar,2015-03-05,Norstat,Sp,5.8
2015,Mar,2015-03-07,Norfakta,Sp,4.9
2015,Mar,2015-03-12,Norstat,Sp,6.6
2015,Mar,2015-03-12,Respons,Sp,6.1
2015,Mar,2015-03-18,Opinion,Sp,4.1
2015,Mar,2015-03-26,Sentio,Sp,6.3
2015,Mar,2015-03-30,Ipsos,Sp,7.3
2015,Mar,2015-03-02,Kantar TNS,Unnamed: 12,3.0
2015,Mar,2015-03-02,Ipsos,Unnamed: 12,3.7
2015,Mar,2015-03-05,Norstat,Unnamed: 12,3.1
2015,Mar,2015-03-07,Norfakta,Unnamed: 12,2.6
2015,Mar,2015-03-12,Norstat,Unnamed: 12,3.6
2015,Mar,2015-03-12,Respons,Unnamed: 12,2.7
2015,Mar,2015-03-18,Opinion,Unnamed: 12,4.4
2015,Mar,2015-03-26,Sentio,Unnamed: 12,3.1
2015,Mar,2015-03-30,Ipsos,Unnamed: 12,3.0
2015,Mar,2015-03-02,Kantar TNS,Unnamed: 6,10.7
2015,Mar,2015-03-02,Ipsos,Unnamed: 6,11.3
2015,Mar,2015-03-05,Norstat,Unnamed: 6,10.0
2015,Mar,2015-03-07,Norfakta,Unnamed: 6,11.5
2015,Mar,2015-03-12,Norstat,Unnamed: 6,12.2
2015,Mar,2015-03-12,Respons,Unnamed: 6,9.5
2015,Mar,2015-03-18,Opinion,Unnamed: 6,9.8
2015,Mar,2015-03-26,Sentio,Unnamed: 6,9.1
2015,Mar,2015-03-30,Ipsos,Unnamed: 6,9.9
2015,Mar,2015-03-02,Kantar TNS,V,4.3
2015,Mar,2015-03-02,Ipsos,V,4.2
2015,Mar,2015-03-05,Norstat,V,5.1
2015,Mar,2015-03-07,Norfakta,V,5.2
2015,Mar,2015-03-12,Norstat,V,4.2
2015,Mar,2015-03-12,Respons,V,6.3
2015,Mar,2015-03-18,Opinion,V,3.4
2015,Mar,2015-03-26,Sentio,V,3.7
2015,Mar,2015-03-30,Ipsos,V,4.1
2015,Nov,2015-11-02,Kantar TNS,Ap,37.9
2015,Nov,2015-11-04,Norstat,Ap,35.5
2015,Nov,2015-11-07,Norfakta,Ap,35.2
2015,Nov,2015-11-11,Opinion,Ap,33.1
2015,Nov,2015-11-12,Respons,Ap,32.3
2015,Nov,2015-11-19,Ipsos,Ap,36.1
2015,Nov,2015-11-20,InFact,Ap,35.3
2015,Nov,2015-11-21,Sentio,Ap,34.9
2015,Nov,2015-11-26,Norstat,Ap,35.8
2015,Nov,2015-11-02,Kantar TNS,H,23.7
2015,Nov,2015-11-04,Norstat,H,23.8
2015,Nov,2015-11-07,Norfakta,H,21.7
2015,Nov,2015-11-11,Opinion,H,24.7
2015,Nov,2015-11-12,Respons,H,22.8
2015,Nov,2015-11-19,Ipsos,H,20.0
2015,Nov,2015-11-20,InFact,H,20.3
2015,Nov,2015-11-21,Sentio,H,20.3
2015,Nov,2015-11-26,Norstat,H,20.4
2015,Nov,2015-11-02,Kantar TNS,KrF,5.3
2015,Nov,2015-11-04,Norstat,KrF,5.5
2015,Nov,2015-11-07,Norfakta,KrF,4.9
2015,Nov,2015-11-11,Opinion,KrF,4.2
2015,Nov,2015-11-12,Respons,KrF,4.7
2015,Nov,2015-11-19,Ipsos,KrF,4.4
2015,Nov,2015-11-20,InFact,KrF,5.3
2015,Nov,2015-11-21,Sentio,KrF,5.2
2015,Nov,2015-11-26,Norstat,KrF,4.6
2015,Nov,2015-11-02,Kantar TNS,NKP,2.1
2015,Nov,2015-11-04,Norstat,NKP,1.9
2015,Nov,2015-11-07,Norfakta,NKP,1.5
2015,Nov,2015-11-11,Opinion,NKP,1.5
2015,Nov,2015-11-12,Respons,NKP,1.9
2015,Nov,2015-11-19,Ipsos,NKP,2.7
2015,Nov,2015-11-20,InFact,NKP,2.0
2015,Nov,2015-11-21,Sentio,NKP,1.6
2015,Nov,2015-11-26,Norstat,NKP,2.4
2015,Nov,2015-11-02,Kantar TNS,SF,3.8
2015,Nov,2015-11-04,Norstat,SF,3.9
2015,Nov,2015-11-07,Norfakta,SF,4.2
2015,Nov,2015-11-11,Opinion,SF,3.6
2015,Nov,2015-11-12,Respons,SF,4.3
2015,Nov,2015-11-19,Ipsos,SF,3.8
2015,Nov,2015-11-20,InFact,SF,4.4
2015,Nov,2015-11-21,Sentio,SF,3.0
2015,Nov,2015-11-26,Norstat,SF,4.0
2015,Nov,2015-11-02,Kantar TNS,Sp,6.3
2015,Nov,2015-11-04,Norstat,Sp,6.0
2015,Nov,2015-11-07,Norfakta,Sp,4.3
2015,Nov,2015-11-11,Opinion,Sp,6.7
2015,Nov,2015-11-12,Respons,Sp,5.1
2015,Nov,2015-11-19,Ipsos,Sp,6.2
2015,Nov,2015-11-20,InFact,Sp,7.2
2015,Nov,2015-11-21,Sentio,Sp,7.0
2015,Nov,2015-11-26,Norstat,Sp,6.5
2015,Nov,2015-11-02,Kantar TNS,Unnamed: 12,3.4
2015,Nov,2015-11-04,Norstat,Unnamed: 12,3.9
2015,Nov,2015-11-07,Norfakta,Unnamed: 12,5.1
2015,Nov,2015-11-11,Opinion,Unnamed: 12,4.5
2015,Nov,2015-11-12,Respons,Unnamed: 12,4.1
2015,Nov,2015-11-19,Ipsos,Unnamed: 12,4.3
2015,Nov,2015-11-20,InFact,Unnamed: 12,3.4
2015,Nov,2015-11-21,Sentio,Unnamed: 12,4.7
2015,Nov,2015-11-26,Norstat,Unnamed: 12,3.2
2015,Nov,2015-11-02,Kantar TNS,Unnamed: 6,12.5
2015,Nov,2015-11-04,Norstat,Unnamed: 6,13.3
2015,Nov,2015-11-07,Norfakta,Unnamed: 6,16.6
2015,Nov,2015-11-11,Opinion,Unnamed: 6,15.3
2015,Nov,2015-11-12,Respons,Unnamed: 6,18.7
2015,Nov,2015-11-19,Ipsos,Unnamed: 6,17.5
2015,Nov,2015-11-20,InFact,Unnamed: 6,16.1
2015,Nov,2015-11-21,Sentio,Unnamed: 6,18.2
2015,Nov,2015-11-26,Norstat,Unnamed: 6,18.1
2015,Nov,2015-11-02,Kantar TNS,V,3.7
2015,Nov,2015-11-04,Norstat,V,4.2
2015,Nov,2015-11-07,Norfakta,V,5.2
2015,Nov,2015-11-11,Opinion,V,4.2
2015,Nov,2015-11-12,Respons,V,5.3
2015,Nov,2015-11-19,Ipsos,V,4.5
2015,Nov,2015-11-20,InFact,V,4.2
2015,Nov,2015-11-21,Sentio,V,3.6
2015,Nov,2015-11-26,Norstat,V,3.5
2015,Okt,2015-10-01,Norstat,Ap,34.8
2015,Okt,2015-10-05,Kantar TNS,Ap,37.9
2015,Okt,2015-10-08,Opinion,Ap,36.2
2015,Okt,2015-10-10,Norfakta,Ap,38.1
2015,Okt,2015-10-14,Norstat,Ap,40.2
2015,Okt,2015-10-16,Respons,Ap,34.5
2015,Okt,2015-10-23,Ipsos,Ap,35.5
2015,Okt,2015-10-23,Sentio,Ap,37.6
2015,Okt,2015-10-28,Norstat,Ap,32.4
2015,Okt,2015-10-01,Norstat,H,22.0
2015,Okt,2015-10-05,Kantar TNS,H,23.5
2015,Okt,2015-10-08,Opinion,H,22.7
2015,Okt,2015-10-10,Norfakta,H,23.3
2015,Okt,2015-10-14,Norstat,H,20.3
2015,Okt,2015-10-16,Respons,H,24.3
2015,Okt,2015-10-23,Ipsos,H,23.3
2015,Okt,2015-10-23,Sentio,H,22.5
2015,Okt,2015-10-28,Norstat,H,24.3
2015,Okt,2015-10-01,Norstat,KrF,5.6
2015,Okt,2015-10-05,Kantar TNS,KrF,5.9
2015,Okt,2015-10-08,Opinion,KrF,6.9
2015,Okt,2015-10-10,Norfakta,KrF,5.2
2015,Okt,2015-10-14,Norstat,KrF,5.6
2015,Okt,2015-10-16,Respons,KrF,5.3
2015,Okt,2015-10-23,Ipsos,KrF,5.4
2015,Okt,2015-10-23,Sentio,KrF,5.0
2015,Okt,2015-10-28,Norstat,KrF,5.0
2015,Okt,2015-10-01,Norstat,NKP,1.7
2015,Okt,2015-10-05,Kantar TNS,NKP,2.1
2015,Okt,2015-10-08,Opinion,NKP,1.8
2015,Okt,2015-10-10,Norfakta,NKP,0.9
2015,Okt,2015-10-14,Norstat,NKP,1.2
2015,Okt,2015-10-16,Respons,NKP,2.1
2015,Okt,2015-10-23,Ipsos,NKP,3.2
2015,Okt,2015-10-23,Sentio,NKP,1.1
2015,Okt,2015-10-28,Norstat,NKP,2.2
2015,Okt,2015-10-01,Norstat,SF,3.5
2015,Okt,2015-10-05,Kantar TNS,SF,5.0
2015,Okt,2015-10-08,Opinion,SF,3.0
2015,Okt,2015-10-10,Norfakta,SF,4.1
2015,Okt,2015-10-14,Norstat,SF,3.4
2015,Okt,2015-10-16,Respons,SF,4.3
2015,Okt,2015-10-23,Ipsos,SF,5.9
2015,Okt,2015-10-23,Sentio,SF,3.3
2015,Okt,2015-10-28,Norstat,SF,5.4
2015,Okt,2015-10-01,Norstat,Sp,8.0
2015,Okt,2015-10-05,Kantar TNS,Sp,5.8
2015,Okt,2015-10-08,Opinion,Sp,6.4
2015,Okt,2015-10-10,Norfakta,Sp,5.5
2015,Okt,2015-10-14,Norstat,Sp,5.8
2015,Okt,2015-10-16,Respons,Sp,6.3
2015,Okt,2015-10-23,Ipsos,Sp,7.7
2015,Okt,2015-10-23,Sentio,Sp,7.2
2015,Okt,2015-10-28,Norstat,Sp,6.8
2015,Okt,2015-10-01,Norstat,Unnamed: 12,5.1
2015,Okt,2015-10-05,Kantar TNS,Unnamed: 12,4.0
2015,Okt,2015-10-08,Opinion,Unnamed: 12,4.8
2015,Okt,2015-10-10,Norfakta,Unnamed: 12,4.9
2015,Okt,2015-10-14,Norstat,Unnamed: 12,4.2
2015,Okt,2015-10-16,Respons,Unnamed: 12,4.0
2015,Okt,2015-10-23,Ipsos,Unnamed: 12,3.0
2015,Okt,2015-10-23,Sentio,Unnamed: 12,4.5
2015,Okt,2015-10-28,Norstat,Unnamed: 12,3.4
2015,Okt,2015-10-01,Norstat,Unnamed: 6,12.4
2015,Okt,2015-10-05,Kantar TNS,Unnamed: 6,9.5
2015,Okt,2015-10-08,Opinion,Unnamed: 6,11.0
2015,Okt,2015-10-10,Norfakta,Unnamed: 6,11.9
2015,Okt,2015-10-14,Norstat,Unnamed: 6,12.8
2015,Okt,2015-10-16,Respons,Unnamed: 6,13.2
2015,Okt,2015-10-23,Ipsos,Unnamed: 6,10.2
2015,Okt,2015-10-23,Sentio,Unnamed: 6,12.3
2015,Okt,2015-10-28,Norstat,Unnamed: 6,15.0
2015,Okt,2015-10-01,Norstat,V,5.0
2015,Okt,2015-10-05,Kantar TNS,V,5.1
2015,Okt,2015-10-08,Opinion,V,5.6
2015,Okt,2015-10-10,Norfakta,V,6.0
2015,Okt,2015-10-14,Norstat,V,5.2
2015,Okt,2015-10-16,Respons,V,4.9
2015,Okt,2015-10-23,Ipsos,V,4.8
2015,Okt,2015-10-23,Sentio,V,5.6
2015,Okt,2015-10-28,Norstat,V,4.9
2015,Sep,2015-09-03,Norstat,Ap,34.4
2015,Sep,2015-09-05,Norfakta,Ap,35.6
2015,Sep,2015-09-22,Respons,Ap,34.6
2015,Sep,2015-09-26,Sentio,Ap,36.7
2015,Sep,2015-09-28,Ipsos,Ap,37.9
2015,Sep,2015-09-29,Norstat,Ap,34.6
2015,Sep,2015-09-03,Norstat,H,22.5
2015,Sep,2015-09-05,Norfakta,H,25.6
2015,Sep,2015-09-22,Respons,H,23.3
2015,Sep,2015-09-26,Sentio,H,21.6
2015,Sep,2015-09-28,Ipsos,H,23.2
2015,Sep,2015-09-29,Norstat,H,23.5
2015,Sep,2015-09-03,Norstat,KrF,5.3
2015,Sep,2015-09-05,Norfakta,KrF,5.9
2015,Sep,2015-09-22,Respons,KrF,5.2
2015,Sep,2015-09-26,Sentio,KrF,5.6
2015,Sep,2015-09-28,Ipsos,KrF,5.7
2015,Sep,2015-09-29,Norstat,KrF,6.2
2015,Sep,2015-09-03,Norstat,NKP,0.0
2015,Sep,2015-09-05,Norfakta,NKP,1.2
2015,Sep,2015-09-22,Respons,NKP,1.5
2015,Sep,2015-09-26,Sentio,NKP,1.4
2015,Sep,2015-09-28,Ipsos,NKP,2.4
2015,Sep,2015-09-29,Norstat,NKP,1.8
2015,Sep,2015-09-03,Norstat,SF,5.2
2015,Sep,2015-09-05,Norfakta,SF,3.1
2015,Sep,2015-09-22,Respons,SF,4.7
2015,Sep,2015-09-26,Sentio,SF,4.0
2015,Sep,2015-09-28,Ipsos,SF,3.8
2015,Sep,2015-09-29,Norstat,SF,3.9
2015,Sep,2015-09-03,Norstat,Sp,6.4
2015,Sep,2015-09-05,Norfakta,Sp,5.6
2015,Sep,2015-09-22,Respons,Sp,6.5
2015,Sep,2015-09-26,Sentio,Sp,5.5
2015,Sep,2015-09-28,Ipsos,Sp,6.6
2015,Sep,2015-09-29,Norstat,Sp,7.2
2015,Sep,2015-09-03,Norstat,Unnamed: 12,5.1
2015,Sep,2015-09-05,Norfakta,Unnamed: 12,5.4
2015,Sep,2015-09-22,Respons,Unnamed: 12,4.1
2015,Sep,2015-09-26,Sentio,Unnamed: 12,5.9
2015,Sep,2015-09-28,Ipsos,Unnamed: 12,3.5
2015,Sep,2015-09-29,Norstat,Unnamed: 12,4.5
2015,Sep,2015-09-03,Norstat,Unnamed: 6,12.4
2015,Sep,2015-09-05,Norfakta,Unnamed: 6,12.6
2015,Sep,2015-09-22,Respons,Unnamed: 6,13.3
2015,Sep,2015-09-26,Sentio,Unnamed: 6,12.5
2015,Sep,2015-09-28,Ipsos,Unnamed: 6,11.3
2015,Sep,2015-09-29,Norstat,Unnamed: 6,11.3
2015,Sep,2015-09-03,Norstat,V,6.2
2015,Sep,2015-09-05,Norfakta,V,4.1
2015,Sep,2015-09-22,Respons,V,5.7
2015,Sep,2015-09-26,Sentio,V,5.0
2015,Sep,2015-09-28,Ipsos,V,4.9
2015,Sep,2015-09-29,Norstat,V,5.5
2016,Apr,2016-04-05,Kantar TNS,Ap,35.8
2016,Apr,2016-04-08,Norstat,Ap,34.6
2016,Apr,2016-04-08,InFact,Ap,33.6
2016,Apr,2016-04-09,Norfakta,Ap,35.3
2016,Apr,2016-04-13,Norstat,Ap,32.5
2016,Apr,2016-04-15,Respons,Ap,33.7
2016,Apr,2016-04-20,Opinion,Ap,32.7
2016,Apr,2016-04-22,Ipsos,Ap,32.8
2016,Apr,2016-04-29,Sentio,Ap,33.4
2016,Apr,2016-04-05,Kantar TNS,H,24.5
2016,Apr,2016-04-08,Norstat,H,21.8
2016,Apr,2016-04-08,InFact,H,22.4
2016,Apr,2016-04-09,Norfakta,H,24.5
2016,Apr,2016-04-13,Norstat,H,24.9
2016,Apr,2016-04-15,Respons,H,22.8
2016,Apr,2016-04-20,Opinion,H,26.1
2016,Apr,2016-04-22,Ipsos,H,23.1
2016,Apr,2016-04-29,Sentio,H,23.5
2016,Apr,2016-04-05,Kantar TNS,KrF,3.9
2016,Apr,2016-04-08,Norstat,KrF,4.8
2016,Apr,2016-04-08,InFact,KrF,5.5
2016,Apr,2016-04-09,Norfakta,KrF,5.1
2016,Apr,2016-04-13,Norstat,KrF,5.2
2016,Apr,2016-04-15,Respons,KrF,5.5
2016,Apr,2016-04-20,Opinion,KrF,5.5
2016,Apr,2016-04-22,Ipsos,KrF,6.2
2016,Apr,2016-04-29,Sentio,KrF,6.1
2016,Apr,2016-04-05,Kantar TNS,NKP,1.4
2016,Apr,2016-04-08,Norstat,NKP,1.6
2016,Apr,2016-04-08,InFact,NKP,1.9
2016,Apr,2016-04-09,Norfakta,NKP,1.5
2016,Apr,2016-04-13,Norstat,NKP,1.5
2016,Apr,2016-04-15,Respons,NKP,1.0
2016,Apr,2016-04-20,Opinion,NKP,0.9
2016,Apr,2016-04-22,Ipsos,NKP,2.0
2016,Apr,2016-04-29,Sentio,NKP,1.7
2016,Apr,2016-04-05,Kantar TNS,SF,4.4
2016,Apr,2016-04-08,Norstat,SF,3.3
2016,Apr,2016-04-08,InFact,SF,4.9
2016,Apr,2016-04-09,Norfakta,SF,2.6
2016,Apr,2016-04-13,Norstat,SF,3.5
2016,Apr,2016-04-15,Respons,SF,4.3
2016,Apr,2016-04-20,Opinion,SF,4.6
2016,Apr,2016-04-22,Ipsos,SF,5.9
2016,Apr,2016-04-29,Sentio,SF,4.4
2016,Apr,2016-04-05,Kantar TNS,Sp,6.2
2016,Apr,2016-04-08,Norstat,Sp,5.6
2016,Apr,2016-04-08,InFact,Sp,7.2
2016,Apr,2016-04-09,Norfakta,Sp,5.4
2016,Apr,2016-04-13,Norstat,Sp,6.0
2016,Apr,2016-04-15,Respons,Sp,5.2
2016,Apr,2016-04-20,Opinion,Sp,6.4
2016,Apr,2016-04-22,Ipsos,Sp,5.9
2016,Apr,2016-04-29,Sentio,Sp,6.9
2016,Apr,2016-04-05,Kantar TNS,Unnamed: 12,3.0
2016,Apr,2016-04-08,Norstat,Unnamed: 12,3.6
2016,Apr,2016-04-08,InFact,Unnamed: 12,3.5
2016,Apr,2016-04-09,Norfakta,Unnamed: 12,3.4
2016,Apr,2016-04-13,Norstat,Unnamed: 12,3.2
2016,Apr,2016-04-15,Respons,Unnamed: 12,3.9
2016,Apr,2016-04-20,Opinion,Unnamed: 12,2.4
2016,Apr,2016-04-22,Ipsos,Unnamed: 12,3.2
2016,Apr,2016-04-29,Sentio,Unnamed: 12,2.3
2016,Apr,2016-04-05,Kantar TNS,Unnamed: 6,16.5
2016,Apr,2016-04-08,Norstat,Unnamed: 6,18.8
2016,Apr,2016-04-08,InFact,Unnamed: 6,15.5
2016,Apr,2016-04-09,Norfakta,Unnamed: 6,16.0
